2024/07/08 19:30:37 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/57/0000000574 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@tanstack_react-router.js?v=ef8a64ed"
2024/07/08 19:30:37 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/57/0000000575 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/react-dom_client.js?v=a12a0af7"
2024/07/08 19:30:41 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/57/0000000576 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-hook-form.js?v=fd8f480e HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-hook-form.js?v=fd8f480e", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/reset-password.tsx"
2024/07/08 19:30:41 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/57/0000000577 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/login.tsx"
2024/07/08 19:30:41 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/57/0000000578 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/zod.js?v=429f2060 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/zod.js?v=429f2060", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/_layout/items.tsx"
2024/07/08 19:30:43 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/57/0000000579 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1"
2024/07/08 19:30:44 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/58/0000000580 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/UserMenu.tsx"
2024/07/08 19:30:44 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/58/0000000581 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=e76085e6 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=e76085e6", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/ActionsMenu.tsx"
2024/07/08 19:31:01 [warn] 363#363: *5023 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/58/0000000582 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=e76085e6 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=e76085e6", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/ActionsMenu.tsx"
2024/07/08 19:31:42 [warn] 363#363: *5159 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/58/0000000583 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /@react-refresh HTTP/2.0", upstream: "http://172.18.0.6:5173/@react-refresh", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/08 19:31:47 [warn] 363#363: *5159 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/58/0000000584 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=e76085e6 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=e76085e6", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/ActionsMenu.tsx"
2024/07/08 20:56:32 [warn] 475#475: *6955 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/60/0000000607 while reading upstream, client: 102.88.37.50, server: frontend.myrobert.tech, request: "GET /@vite/client HTTP/2.0", upstream: "http://172.18.0.6:5173/@vite/client", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/08 21:54:07 [warn] 475#475: *7490 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/85/0000000859 while reading upstream, client: 52.16.245.145, server: frontend.myrobert.tech, request: "GET /@react-refresh HTTP/2.0", upstream: "http://172.18.0.6:5173/@react-refresh", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/08 21:54:08 [warn] 475#475: *7490 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/86/0000000860 while reading upstream, client: 52.16.245.145, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/main.tsx"
2024/07/09 06:05:53 [warn] 481#481: *10716 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/14/0000002141 while reading upstream, client: 102.89.22.193, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 06:05:54 [warn] 481#481: *10716 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/14/0000002142 while reading upstream, client: 102.89.22.193, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 06:05:54 [warn] 481#481: *10716 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/14/0000002143 while reading upstream, client: 102.89.22.193, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-WLNUW44W.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-WLNUW44W.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 06:05:54 [warn] 481#481: *10716 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/14/0000002144 while reading upstream, client: 102.89.22.193, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 06:05:54 [warn] 481#481: *10716 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/14/0000002145 while reading upstream, client: 102.89.22.193, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 06:05:54 [warn] 481#481: *10716 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/14/0000002146 while reading upstream, client: 102.89.22.193, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-hook-form.js?v=fd8f480e HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-hook-form.js?v=fd8f480e", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 06:05:55 [warn] 481#481: *10716 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/14/0000002147 while reading upstream, client: 102.89.22.193, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 06:05:55 [warn] 481#481: *10716 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/14/0000002148 while reading upstream, client: 102.89.22.193, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/zod.js?v=429f2060 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/zod.js?v=429f2060", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 06:05:55 [warn] 481#481: *10716 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/14/0000002149 while reading upstream, client: 102.89.22.193, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=e76085e6 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=e76085e6", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 06:05:55 [warn] 481#481: *10716 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/15/0000002150 while reading upstream, client: 102.89.22.193, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:58:57 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/15/0000002151 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /@vite/client HTTP/2.0", upstream: "http://172.18.0.6:5173/@vite/client", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:59:03 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/15/0000002152 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:59:07 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/15/0000002153 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:59:07 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/15/0000002154 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:59:08 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/15/0000002155 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:59:08 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/15/0000002156 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-hook-form.js?v=fd8f480e HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-hook-form.js?v=fd8f480e", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:59:09 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/15/0000002157 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:59:09 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/15/0000002158 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/zod.js?v=429f2060 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/zod.js?v=429f2060", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:59:09 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/15/0000002159 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/axios.js?v=bddbbc4f HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/axios.js?v=bddbbc4f", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:59:10 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/16/0000002160 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_fi.js?v=c02aff28 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_fi.js?v=c02aff28", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:59:10 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/16/0000002161 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 07:59:10 [warn] 481#481: *10851 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/16/0000002162 while reading upstream, client: 102.89.22.101, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=e76085e6 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=e76085e6", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 09:56:45 [warn] 487#487: *11625 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/16/0000002165 while reading upstream, client: 102.215.57.180, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/main.tsx"
2024/07/09 09:56:47 [warn] 487#487: *11625 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/16/0000002166 while reading upstream, client: 102.215.57.180, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/react-dom_client.js?v=a12a0af7"
2024/07/09 09:56:49 [warn] 487#487: *11625 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/16/0000002167 while reading upstream, client: 102.215.57.180, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1"
2024/07/09 09:56:57 [warn] 487#487: *11625 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/16/0000002168 while reading upstream, client: 102.215.57.180, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/UserMenu.tsx"
2024/07/09 09:56:57 [warn] 487#487: *11625 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/16/0000002169 while reading upstream, client: 102.215.57.180, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=e76085e6 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=e76085e6", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/ActionsMenu.tsx"
2024/07/09 10:08:09 [warn] 487#487: *11792 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/17/0000002170 while reading upstream, client: 197.210.52.76, server: frontend.myrobert.tech, request: "GET /@vite/client HTTP/2.0", upstream: "http://172.18.0.6:5173/@vite/client", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 10:08:09 [warn] 487#487: *11792 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/17/0000002171 while reading upstream, client: 197.210.52.76, server: frontend.myrobert.tech, request: "GET /@react-refresh HTTP/2.0", upstream: "http://172.18.0.6:5173/@react-refresh", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 10:08:10 [warn] 487#487: *11792 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/17/0000002172 while reading upstream, client: 197.210.52.76, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/main.tsx"
2024/07/09 10:08:10 [warn] 487#487: *11792 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/17/0000002173 while reading upstream, client: 197.210.52.76, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/react-dom_client.js?v=a12a0af7"
2024/07/09 10:08:10 [warn] 487#487: *11798 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/17/0000002174 while reading upstream, client: 102.67.30.228, server: frontend.myrobert.tech, request: "GET /@react-refresh HTTP/2.0", upstream: "http://172.18.0.6:5173/@react-refresh", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 10:08:11 [warn] 487#487: *11792 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/17/0000002175 while reading upstream, client: 197.210.52.76, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1"
2024/07/09 10:08:11 [warn] 487#487: *11792 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/17/0000002176 while reading upstream, client: 197.210.52.76, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-hook-form.js?v=fd8f480e HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-hook-form.js?v=fd8f480e", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/reset-password.tsx"
2024/07/09 10:08:11 [warn] 487#487: *11792 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/17/0000002177 while reading upstream, client: 197.210.52.76, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_icons.js?v=0f8b71f9", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/login.tsx"
2024/07/09 10:08:11 [warn] 487#487: *11792 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/8/17/0000002178 while reading upstream, client: 197.210.52.76, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/zod.js?v=429f2060 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/zod.js?v=429f2060", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/routes/_layout/items.tsx"
2024/07/09 10:08:12 [warn] 487#487: *11798 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/9/17/0000002179 while reading upstream, client: 102.67.30.228, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/main.tsx"
2024/07/09 10:08:12 [warn] 487#487: *11792 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/0/18/0000002180 while reading upstream, client: 197.210.52.76, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_fa.js?v=0d32ed90", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/UserMenu.tsx"
2024/07/09 10:08:12 [warn] 487#487: *11792 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/1/18/0000002181 while reading upstream, client: 197.210.52.76, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/react-icons_bs.js?v=e76085e6 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/react-icons_bs.js?v=e76085e6", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/src/components/Common/ActionsMenu.tsx"
2024/07/09 10:08:12 [warn] 487#487: *11798 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/2/18/0000002182 while reading upstream, client: 102.67.30.228, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/node_modules/.vite/deps/react_jsx-dev-runtime.js?v=55905f64"
2024/07/09 10:30:34 [warn] 487#487: *12296 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/3/18/0000002183 while reading upstream, client: 102.215.57.34, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1 HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/@chakra-ui_react.js?v=3033ffc1", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 10:30:35 [warn] 487#487: *12296 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/4/18/0000002184 while reading upstream, client: 102.215.57.34, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-QVJRRYHF.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 10:30:35 [warn] 487#487: *12296 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/5/18/0000002185 while reading upstream, client: 102.215.57.34, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-EL3PUDHE.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 10:30:35 [warn] 487#487: *12296 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/6/18/0000002186 while reading upstream, client: 102.215.57.34, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-6YVH6SSW.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
2024/07/09 10:30:37 [warn] 487#487: *12296 an upstream response is buffered to a temporary file /var/cache/nginx/proxy_temp/7/18/0000002187 while reading upstream, client: 102.215.57.34, server: frontend.myrobert.tech, request: "GET /node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b HTTP/2.0", upstream: "http://172.18.0.6:5173/node_modules/.vite/deps/chunk-Z43TZB5X.js?v=f61ff03b", host: "frontend.myrobert.tech", referrer: "https://frontend.myrobert.tech/"
